Sta3n|LabChemTestName|LabChemTestSID|Topography|TopographySID|LOINC|Units|Mean|std|Min|Max|Perc_05|Perc_25|Median|Perc_75|Perc_95|Count
540|WBC|1400030272|CEREBROSPINAL FLUID|1400002011|806-0|#/cmm|33.9809|126.5837|0.0|950.0|0.0|0.0|1.0|3.05|145.0|99
540|WBC|1400030272|TOE|1400003051|6690-2||0.9||0.9|0.9|0.9|0.9|0.9|0.9|0.9|1
540|WBC|1400030272|PERITONEAL FLUID|1400002050||K/cmm|2.3687|4.0111|0.006|7.0|0.0154|0.053|0.1|3.55|6.31|3
540|WBC|1400030272|ABDOMEN, PERITONEUM AND RETROPERITONEUM|1400209010|6690-2||0.7|0.4243|0.4|1.0|0.43|0.55|0.7|0.85|0.97|2
540|WBC|1400030272|THORACIC CAVITY|1400201977|6690-2||4.0||4.0|4.0|4.0|4.0|4.0|4.0|4.0|1
542|WBC|1400035600|BLOOD|1400001904|6690-2|K/cmm|7.3041|3.6613|0.0|275.1|3.9|5.5|6.7|8.4|12.2|220173
542|WBC|1400035600|PERITONEAL FLUID|1400002051|810-2|#/cmm|201.1667|136.4704|58.0|400.0|65.5|93.75|180.5|287.5|375.0|6
544|WBC|1200006383|BLOOD|1200001018|6690-2|K/cmm|7.4896|4.5898|0.0|658.8|3.8|5.4|6.7|8.6|13.2|1598346
546|WBC|1200006695|SYNOVIAL FLUID|1200001339|814-4|#/cmm|24279.6663|58018.6192|0.0|685000.0|50.0|375.0|4250.0|22950.0|116000.0|971
546|WBC|1200006695|PLASMA|1200001142|||0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|1
546|WBC|1200006695|PERITONEAL FLUID|1200001245|810-2|#/cmm|2069.0238|18333.6144|0.0|600000.0|15.5|67.0|140.0|322.0|4744.0|1911
548|WBC|1200007666|BLOOD|1200001020|6690-2|K/ul|7.6797|5.9607|0.0|1050.0|3.95|5.6|6.9|8.6|13.15|1395703
549|WBC|1000027977|BLOOD|1000000584|6690-2|K/cu mm|8.0616|6.6448|0.0|850.46|3.91|5.68|7.15|9.12|14.4|2693470
549|WBC|1000027977|PLASMA|1000000670|6690-2||8.7043|3.2806|4.69|19.46|5.22|6.92|8.08|10.06|12.1|21
550|WBC|1200002323|THORACIC CAVITY|1200263772|6690-2||1430.0||1430.0|1430.0|1430.0|1430.0|1430.0|1430.0|1430.0|1
553|WBC|1200030702|BLOOD|1200001023|6690-2|thou/uL|7.8612|6.8444|0.2|494.4|3.7|5.5|7.0|9.0|14.0|144526
554|WBC|800023136|PERITONEAL FLUID|800000873|809-4|WBC/uL|3143.0992|21119.4174|0.0|296012.0|32.0|120.0|259.0|500.0|4292.0|514
554|WBC|800023136|BRONCHIAL LUMEN|800000384|6690-2||340.2|227.4317|91.0|700.0|118.8|230.0|300.0|380.0|636.0|5
554|WBC|800023136|SYNOVIAL FLUID|800000943|813-6|#/cmm|4755.8333|9044.683|8.0|23100.0|33.5|261.25|1462.5|2346.5|17923.0|6
554|WBC|800023136|UNKNOWN|800001590|805-2||345.0|113.7981|170.0|500.0|202.5|300.0|350.0|400.0|475.0|6
554|WBC|800023136|TISSUE|800001054|||3208.0||3208.0|3208.0|3208.0|3208.0|3208.0|3208.0|3208.0|1
554|WBC|800023136|PLEURAL FLUID|800000905|808-6|WBC/uL|5190.5415|25517.5439|0.0|298000.0|42.0|300.0|700.0|1928.5|12508.5|1071
554|WBC|800023136|BRONCHIAL LUMEN|800000384|||700.0||700.0|700.0|700.0|700.0|700.0|700.0|700.0|1
554|WBC|800023136|BLOOD|800000691||x1000/uL|8.6503|5.519|0.1|132.0|3.2|5.7|7.6|10.3|16.9|3018
554|WBC|800023136|SYNOVIAL FLUID|800000943|814-4|cells/uL|8294.3333|17365.8567|56.0|43500.0|89.0|224.25|361.0|4072.25|33950.0|6
556|WBC|1000015989|BRONCHIAL MUCUS|1000141596|||111.2||111.2|111.2|111.2|111.2|111.2|111.2|111.2|1
556|WBC|1000015989|BLOOD|1000001211|6690-2|K/uL|7.581|4.7666|0.35|372.0|3.9|5.5|6.9|8.7|13.2|257945
556|WBC|1000015989|BRONCHIAL WASHING CYTOLOGIC MATERIAL|1000000050|||109.0||109.0|109.0|109.0|109.0|109.0|109.0|109.0|1
556|WBC|1000015989|ABDOMEN, PERITONEUM AND RETROPERITONEUM|1000245306|||262.0||262.0|262.0|262.0|262.0|262.0|262.0|262.0|1
556|WBC|1000015989|PLASMA|1000000671|6690-2|K/CUMM|7.8433|6.1882|0.5|458.0|4.0|5.6|7.0|8.8|13.7|78958
556|WBC|1000015989|CSF|1000000700||/cmm|26.9953|71.5138|0.0|290.0|0.0|2.0|3.0|8.0|247.4|62
556|WBC|1000015989|PERITONEAL FLUID|1000000748|810-2|#/uL|3692.8375|12784.4898|0.02|66113.0|18.7|66.0|126.0|215.5|39061.7|83
556|WBC|1000015989|RIGHT UPPER LOBE OF LUNG|1000134563|||112.0||112.0|112.0|112.0|112.0|112.0|112.0|112.0|1
556|WBC|1000015989|CSF|1000000700|805-2|#/uL|1.5353|1.7346|0.0|5.0|0.0|0.0|1.0|2.0|5.0|17
556|WBC|1000015989|SYNOVIAL FLUID|1000000811||/cmm|22632.2537|40302.5756|0.0|195625.0|151.8|520.0|5500.0|25856.5|115270.0|67
556|WBC|1000015989|KNEE|1000050165|||27250.0||27250.0|27250.0|27250.0|27250.0|27250.0|27250.0|27250.0|1
556|WBC|1000015989|BLOOD|1000001211||K/uL|7.355|2.8589|1.56|46.0|4.12|5.51|6.73|8.42|12.87|31502
556|WBC|1000015989|PLASMA|1000000671|6690-2|K/uL|7.9878|39.3083|0.13|17600.0|3.9|5.6|7.0|8.9|14.0|205503
556|WBC|1000015989|PERITONEAL FLUID|1000000748||#/uL|1090.5833|3018.0547|20.0|10640.0|31.55|67.25|134.0|325.75|5283.0|12
556|WBC|1000015989|SEMINAL FLUID|1000000490|||163.0667|296.669|0.0|1000.0|0.0|0.0|8.0|140.0|755.0|15
556|WBC|1000015989|BLOOD|1000001211|6690-2||6.65|2.1732|4.1|10.5|4.525|5.85|6.0|7.125|9.75|6
556|WBC|1000015989|PLASMA|1000000671||K/uL|10.7696|5.6692|3.5|25.3|3.8|6.175|10.25|14.0|18.975|26
556|WBC|1000015989|PLASMA|1000000671|6690-2||9.6||9.6|9.6|9.6|9.6|9.6|9.6|9.6|1
556|WBC|1000015989|PLEURAL FLUID|1000000777|808-6|#/uL|136960.853|891379.1004|0.68|5915000.0|17.9|190.125|525.0|1522.5|6594.8|44
557|WBC|1200007753|PERITONEAL FLUID|1200001250|||66.25|97.8292|0.2|251.0|0.225|3.975|23.0|82.75|213.25|6
557|WBC|1200007753|PLASMA|1200001147|6690-2||6.04|1.2341|4.3|7.2|4.48|5.2|6.7|6.8|7.12|5
557|WBC|1200007753|BLOOD|1200001024||K/cmm|8.155|4.7195|1.8|75.0|3.915|5.6|7.45|9.4|14.3|584
557|WBC|1200007753|PLEURAL FLUID|1200001291|6690-2||1366.6667|548.4828|1050.0|2000.0|1050.0|1050.0|1050.0|1525.0|1905.0|3
557|WBC|1200007753|SYNOVIAL FLUID|1200001344|6690-2||327.56|424.5738|2.4|1000.0|8.52|56.15|73.0|648.25|1000.0|10
558|WBC|1200008060|BLOOD|1200001025|6690-2| x10E3/uL|8.4||8.4|8.4|8.4|8.4|8.4|8.4|8.4|1
561|WBC|1400050424|WOUND|1400224447|||449.0|337.997|210.0|688.0|233.9|329.5|449.0|568.5|664.1|2
561|WBC|1400050424|SYNOVIAL CYTOLOGIC MATERIAL|1400087829|||10115.0|14262.3438|30.0|20200.0|1038.5|5072.5|10115.0|15157.5|19191.5|2
561|WBC|1400050424|PERICARDIAL FLUID|1400002592|14811-4|WBC/cmm|1560.625|1464.6348|0.0|3500.0|4.55|228.25|1564.0|2636.0|3340.4|8
561|WBC|1400050424|SUBACROMIAL BURSA|1400060673|||250.0||250.0|250.0|250.0|250.0|250.0|250.0|250.0|1
561|WBC|1400050424|CEREBROSPINAL FLUID|1400002013|806-0|/cmm|778.7279|4826.5682|0.0|50000.0|0.0|1.0|2.0|12.75|562.75|154
561|WBC|1400050424|PLEURA|1400020651|||25027.5714|61465.7989|65.0|164375.0|207.5|770.0|1563.0|3825.0|116397.5|7
561|WBC|1400050424|PLEURAL CYTOLOGIC MATERIAL|1400092062|||13528.25|25156.1124|50.0|51250.0|237.5|987.5|1406.5|13947.25|43789.45|4
561|WBC|1400050424|BLOOD|1400001905|6690-2|K/cmm|7.5617|6.3949|0.0|895.94|3.9|5.5|6.8|8.5|12.8725|847352
561|WBC|1400050424|CEREBROSPINAL FLUID|1400002013||/cmm|62.3582|298.5716|0.0|2867.0|0.0|0.0|1.0|5.0|330.25|256
561|WBC|1400050424|PATELLA|1400010966|||4625.0||4625.0|4625.0|4625.0|4625.0|4625.0|4625.0|4625.0|1
561|WBC|1400050424|PLEURAL FLUID|1400002079|807-8|WBC/cmm|3538.8189|21302.7065|0.0|250000.0|18.2|112.5|385.0|1100.0|5406.0|323
561|WBC|1400050424|KNEE JOINT|1400058802|||16099.7059|21626.4634|0.0|64600.0|71.2|207.0|1375.0|27675.0|52920.0|17
561|WBC|1400050424|BLOOD|1400001905|6690-2||2.2||2.2|2.2|2.2|2.2|2.2|2.2|2.2|1
561|WBC|1400050424|ELBOW|1400017624|||4462.5|5427.0445|625.0|8300.0|1008.75|2543.75|4462.5|6381.25|7916.25|2
561|WBC|1400050424|SYNOVIAL FLUID|1400002114|814-4|WBC/cmm|15764.6687|28371.6001|0.0|207000.0|25.25|206.25|2900.0|18168.75|72518.75|246
561|WBC|1400050424|PERITONEAL FLUID|1400002052||WBC/cmm|1397.0324|11794.9799|0.0|230000.0|8.9|50.0|115.0|231.5|3013.75|450
561|WBC|1400050424|BLOOD, OTHER CELLS|1400023709|||4800.0||4800.0|4800.0|4800.0|4800.0|4800.0|4800.0|4800.0|1
561|WBC|1400050424|LUNG|1400001476|||1079.0|312.5412|858.0|1300.0|880.1|968.5|1079.0|1189.5|1277.9|2
561|WBC|1400050424|JOINT OF LOWER EXTREMITY|1400051512|||119.0|83.4386|60.0|178.0|65.9|89.5|119.0|148.5|172.1|2
561|WBC|1400050424|PERITONEAL FLUID|1400002052|810-2|WBC/cmm|1700.5895|16507.555|3.0|295000.0|23.4|68.0|138.0|390.0|2575.0|329
561|WBC|1400050424|KNEE|1400020266|||38428.0|62640.2899|500.0|147000.0|800.0|2000.0|4640.0|38000.0|125200.0|5
561|WBC|1400050424|JOINT|1400014568|||25978.4444|35890.5362|63.0|108000.0|93.8|178.0|9200.0|41750.0|84000.0|9
561|WBC|1400050424|PERICARDIAL FLUID|1400002592||WBC/cmm|5383.125|13132.7597|40.0|37778.0|41.4|53.0|173.5|2200.0|25535.7|8
561|WBC|1400050424|BLOOD|1400001905|805-2|K/cmm|7.707|4.7814|2.3|74.1|4.1|5.6|6.8|8.4|13.26|617
561|WBC|1400050424|ABDOMEN, PERITONEUM AND RETROPERITONEUM|1400219739|||1056.2727|1595.8624|70.0|4750.0|71.5|115.5|263.0|1414.5|3850.0|11
561|WBC|1400050424|LIVER AND GALLBLADDER, CS|1400139430|||13425.0||13425.0|13425.0|13425.0|13425.0|13425.0|13425.0|13425.0|1
561|WBC|1400050424|BILE|1400001325|||140.0||140.0|140.0|140.0|140.0|140.0|140.0|140.0|1
561|WBC|1400050424|SYNOVIAL JOINT|1400053840|||17518.1333|19392.2364|0.0|65000.0|13.15|233.0|9206.5|32662.5|48593.75|30
561|WBC|1400050424|PLEURAL CANAL AND PLEURAL FOLD|1400157575|||5707.5|7520.0806|390.0|11025.0|921.75|3048.75|5707.5|8366.25|10493.25|2
561|WBC|1400050424|OLECRANON|1400043172|||3983.3333|3749.6944|575.0|8000.0|855.0|1975.0|3375.0|5687.5|7537.5|3
561|WBC|1400050424|SERUM|1400001959|||9.5||9.5|9.5|9.5|9.5|9.5|9.5|9.5|1
561|WBC|1400050424|LIVER|1400020696|||900.0||900.0|900.0|900.0|900.0|900.0|900.0|900.0|1
561|WBC|1400050424|UNKNOWN|1400002623|20584-9|WBC/cmm|7839.0526|34876.8246|0.0|210000.0|18.2|94.5|283.0|1021.25|13988.75|38
561|WBC|1400050424|PERITONEAL CAVITY|1400018182|||258.7778|367.743|1.0|1133.0|10.6|61.0|108.0|258.0|897.8|9
561|WBC|1400050424|ABDOMEN|1400011436|||1047.25|2300.4611|11.0|6725.0|33.75|92.5|284.0|425.0|4546.25|8
561|WBC|1400050424|LEFT KNEE|1400026356|||175.0||175.0|175.0|175.0|175.0|175.0|175.0|175.0|1
561|ZZZTROPONIN I|1400055675|SERUM|1400001959||ng/ml|15.8762|136.5845|0.0|7100.0|0.1|0.4|0.9|3.9|52.5|6713
562|WBC|1400060047|CEREBROSPINAL FLUID|1400002014|806-0|uL|43.0||43.0|43.0|43.0|43.0|43.0|43.0|43.0|1
562|WBC|1400060047|CEREBROSPINAL FLUID|1400002014|806-0|/uL|1.0|0.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|2
562|WBC|1400060047|PLEURA|1400009679|||250000.0||250000.0|250000.0|250000.0|250000.0|250000.0|250000.0|250000.0|1
562|WBC|1400060047|SYNOVIAL FLUID|1400002115|814-4|CELL/CUMM|26940.0||26940.0|26940.0|26940.0|26940.0|26940.0|26940.0|26940.0|1
562|WBC|1400060047|ARM, POSTERIOR SURFACE|1400208992|||4750.0||4750.0|4750.0|4750.0|4750.0|4750.0|4750.0|4750.0|1
568|WBC|1000083221|PERITONEAL FLUID|1000000750|810-2|#/cmm|730.9949|2784.9371|0.0|26780.0|0.0|58.0|153.5|352.5|2087.4|104
568|WBC|1000083221|SERUM|1000000644|26466-3||7.8347|4.3263|2.8|64.4|4.7|5.975|7.15|8.7|12.33|268
568|WBC|1000083221|BLOOD|1000000586|6690-2|10K/uL|7.1538|2.8424|2.1|17.0|3.39|5.45|6.8|8.125|11.52|80
573|WBC|1200010421|BLOOD|1200001027||k/cmm|7.728|4.8421|0.0|450.0|3.93|5.61|6.97|8.77|13.46|1517814
573|WBC|1200010421|BLOOD|1200001027|6690-2|k/cmm|7.7513|6.6866|0.0|5820.0|3.88|5.59|6.98|8.8|13.48|2330193
575|WBC|800022470|FECES|800000101|13655-6||1.7879|8.038|0.0|45.0|0.0|0.0|0.0|0.0|6.0|33
575|WBC|800022470|PLEURAL FLUID|800000907||#/cmm|675.0|912.1677|30.0|1320.0|94.5|352.5|675.0|997.5|1255.5|2
575|WBC|800022470|PLEURAL FLUID|800000907|808-6|/mm3|595.0||595.0|595.0|595.0|595.0|595.0|595.0|595.0|1
575|WBC|800022470|ABDOMEN|800021549||CUMM|136.0||136.0|136.0|136.0|136.0|136.0|136.0|136.0|1
575|WBC|800022470|BLOOD|800000693|6690-2||7.3|1.8706|4.1|10.2|4.4|5.9|6.9|9.1|9.6|21
575|WBC|800022470|BLOOD|800000693|26464-8|1000/ul|7.8741|5.702|0.0|241.5|4.1|5.7|7.0|8.8|13.3|68959
575|WBC|800022470|CEREBROSPINAL FLUID|800000826|806-0|#/cmm|120.0339|522.0297|0.0|3680.0|0.0|0.0|0.0|3.0|491.0|59
575|WBC|800022470|SYNOVIAL FLUID|800000945|26469-7|#/cmm|13099.5628|27147.2771|0.0|148000.0|3.192|96.0|1300.0|11260.0|61200.0|69
575|WBC|800022470|CEREBROSPINAL FLUID|800000826|806-0|CMM|2.0||2.0|2.0|2.0|2.0|2.0|2.0|2.0|1
575|WBC|800022470|KNEE|800030161|13349-6||0.0||0.0|0.0|0.0|0.0|0.0|0.0|0.0|1
578|WBC|1000027438|BLOOD|1000000587||K/uL|10.6857|17.6105|0.02|514.87|1.467|5.32|7.58|10.9|25.156|2815
578|WBC|1000027438|BLOOD|1000000587|6690-2|K/uL|7.9682|6.8463|0.02|807.48|3.76|5.61|7.1|9.08|14.11|795907
580|WBC|1000052695|CEREBROSPINAL FLUID|1000000704|806-0|#/cmm|23.4037|110.166|0.0|1200.0|0.0|0.0|1.0|3.0|68.4|189
580|WBC|1000052695|ATRIUM|1000114260|6690-2||5.5333|1.4364|3.9|6.6|4.12|5.0|6.1|6.35|6.55|3
580|WBC|1000052695|BLOOD|1000000588|6690-2|K/cmm|8.4422|7.7208|0.0|957.0|3.9|5.8|7.4|9.6|15.5|2572472
580|WBC|1000052695|SERUM|1000000646|6690-2||6.5928|1.8814|2.9|12.3|4.3|5.3|6.2|7.65|10.07|83
581|WBC|1200020913|BLOOD|1200001028|6690-2|K/cmm|8.4734|5.5868|0.1|495.9|4.3|6.1|7.6|9.6|15.0|836414
581|WBC|1200020913|PLASMA|1200001151|6690-2|K/cmm|10.55|4.3134|7.5|13.6|7.805|9.025|10.55|12.075|13.295|2
583|WBC|1200022126|BRONCHIAL CYTOLOGIC MATERIAL|1200074117|6743-9||560.0||560.0|560.0|560.0|560.0|560.0|560.0|560.0|1
583|WBC|1200022126|CEREBROSPINAL FLUID|1200001193|26465-5|#/cmm|111.6578|1117.584|0.0|22600.0|0.0|0.0|1.0|8.0|291.0|431
583|WBC|1200022126|RECTAL CONTENTS|1200159151|6743-9||269000.0||269000.0|269000.0|269000.0|269000.0|269000.0|269000.0|269000.0|1
583|WBC|1200022126|GALLBLADDER AND BILE DUCTS, CS|1200138577|805-2||500.0||500.0|500.0|500.0|500.0|500.0|500.0|500.0|1
583|WBC|1200022126|JOINT|1200005936|805-2||40500.0||40500.0|40500.0|40500.0|40500.0|40500.0|40500.0|40500.0|1
583|WBC|1200022126|LEFT ELBOW|1200005108|805-2||156.0||156.0|156.0|156.0|156.0|156.0|156.0|156.0|1
583|WBC|1200022126|BONES OF VERTEBRAL COLUMN, PELVIS AND LOWER EXTREMITIES, CS|1200016454|805-2||10.0||10.0|10.0|10.0|10.0|10.0|10.0|10.0|1
583|WBC|1200022126|PLEURAL FLUID|1200001295|808-6|#/uL|4276.7179|27161.8026|0.0|445000.0|20.0|115.0|316.5|1267.5|9225.0|866
583|WBC|1200022126|OLECRANON|1200014630|||950.0||950.0|950.0|950.0|950.0|950.0|950.0|950.0|1
583|WBC|1200022126|HIP JOINT, NOS|1200036113|||1000.0||1000.0|1000.0|1000.0|1000.0|1000.0|1000.0|1000.0|1
583|WBC|1200022126|PERITONEAL CAVITY|1200005944|||109000.0||109000.0|109000.0|109000.0|109000.0|109000.0|109000.0|109000.0|1
583|WBC|1200022126|PERITONEAL FLUID|1200001255|26468-9|#/uL|3996.4893|31371.1995|0.0|410000.0|8.2|59.0|150.0|500.0|5000.0|685
583|WBC|1200022126|THIGH|1200276634|805-2||40415.0|55981.6439|830.0|80000.0|4788.5|20622.5|40415.0|60207.5|76041.5|2
583|WBC|1200022126|ELBOW|1200005953|805-2||16076.7273|30154.4452|33.0|103000.0|72.0|200.0|4150.0|16050.0|64250.0|11
583|WBC|1200022126|SUBCUTANEOUS TISSUE OF BUTTOCK|1200006133|805-2||2600.0||2600.0|2600.0|2600.0|2600.0|2600.0|2600.0|2600.0|1
585|WBC|1000057365|PLEURAL FLUID|1000000782|808-6|#/uL|2538.0897|4863.7971|57.0|30052.0|84.7|248.0|976.5|2455.75|11463.4|78
585|WBC|1000057365|CEREBROSPINAL FLUID|1000000705|806-0|#/cmm|42.1235|169.5486|0.0|700.0|0.0|0.0|0.0|1.0|148.0|17
585|WBC|1000057365|PERITONEAL FLUID|1000000753|810-2|#/uL|705.8547|2422.2383|37.0|20000.0|55.0|115.0|197.0|383.0|2157.8|117
585|WBC|1000057365|BLOOD|1000000589|26464-8||7.2||7.2|7.2|7.2|7.2|7.2|7.2|7.2|1
585|WBC|1000057365|PERITONEAL FLUID|1000000753||#/uL|214.75|199.0735|50.0|500.0|59.75|98.75|154.5|270.5|454.1|4
585|WBC|1000057365|LEFT LEG|1000246824|||29000.0||29000.0|29000.0|29000.0|29000.0|29000.0|29000.0|29000.0|1
585|WBC|1000057365|CEREBROSPINAL FLUID|1000000705|806-0|#/uL|17.375|50.3697|0.0|272.0|0.0|1.0|2.0|4.0|119.75|56
585|WBC|1000057365|SYNOVIAL FLUID|1000000816|26469-7|#/uL|3606.6667|2410.0277|1190.0|6010.0|1433.0|2405.0|3620.0|4815.0|5771.0|3
585|ZZADVANCED D-DIMER (D/C 3/24/16)|1000046268|PLASMA|1000000676|30240-6|ng/mL|1138.0447|980.9012|108.0|4950.0|163.6|367.5|864.0|1605.0|2993.0|179
586|WBC|1000032665|PLEURAL FLUID|1000000783|26466-3|#/CMM|3603.25|5852.2824|488.0|12375.0|497.3|534.5|775.0|3843.75|10668.75|4
589|WBC|1000071365|PERITONEAL FLUID|1000000755||#/cmm|1748.0|3662.1498|2.0|12300.0|7.5|218.5|471.0|624.0|8080.0|11
589|WBC|1000071365|PLEURAL FLUID|1000000784||#/cmm|1465.7097|2320.7102|61.0|11700.0|77.0|277.5|632.0|1610.0|4880.0|31
589|WBC|1000071365|BLOOD|1000000591|6743-9|1000/CMM|6.916|2.596|1.5|24.5|3.83|5.35|6.6|8.15|10.5|187
589|WBC|1000071365|BLOOD|1000000591|6690-2||8.4267|4.2871|2.5|18.7|3.76|5.85|7.1|10.2|15.27|15
589|WBC|1000071365|BLOOD|1000000591|6690-2|1000/CMM|7.3022|3.8602|0.9|27.0|2.87|5.0|6.4|8.9|12.71|139
589|WBC|1000071365|BLOOD|1000000591|6690-2|K/cmm|8.12|5.6231|0.0|820.4|3.9|5.8|7.3|9.3|14.5|3427554
593|WBC|800034509|PLEURAL FLUID|800000908|6690-2||111.0||111.0|111.0|111.0|111.0|111.0|111.0|111.0|1
593|WBC|800034509|SERUM|800000760|6690-2||6.075|0.6946|5.3|6.8|5.36|5.6|6.1|6.575|6.755|4
595|WBC|1400071446|BLOOD|1400001907|6690-2|K/uL|7.7082|4.9096|0.1|504.2|4.1|5.7|7.0|8.7|13.0|804553
595|WBC|1400071446|CEREBROSPINAL FLUID|1400002015|806-0|/ml|55.8286|333.3793|0.0|3345.0|0.0|0.0|1.0|3.0|218.0|105
598|WBC|1000043576|BLOOD|1000000592|6690-2|K/cmm|10.2789|412.7097|0.1|136000.0|4.1|6.0|7.7|10.0|16.2|149057
598|WBC|1000043576|BLOOD|1000000592|6690-2|x10-3/uL|8.3292|5.7048|0.0|700.0|4.0|5.9|7.5|9.6|14.9|2073405
603|WBC|1200084151|BLOOD|1200001032||K/cmm|8.0138|5.4576|0.1|366.9|3.9|5.7|7.2|9.2|14.1|609538
603|ZHCT (RETIRED 6/29/05)|1200014480|SERUM|1200001114|||37.25|1.4849|36.2|38.3|36.305|36.725|37.25|37.775|38.195|2
605|WBC|800025899|KNEE|800003781|6690-2||967.0|173.9483|844.0|1090.0|856.3|905.5|967.0|1028.5|1077.7|2
607|WBC|1000039212|PLASMA|1000000680|26466-3||8.55|0.6364|8.1|9.0|8.145|8.325|8.55|8.775|8.955|2
608|WBC|1400034072|BLOOD|1400001908|6690-2|10x3/cmm|7.5492|5.9393|0.1|577.5|4.1|5.6|6.9|8.4|12.1|398568
610|WBC|1200023738|BLOOD|1200001033|6690-2|KuL|5.6||5.6|5.6|5.6|5.6|5.6|5.6|5.6|1
610|WBC|1200023738|SYNOVIAL FLUID|1200001352|814-4|CU.MM.|1540.0||1540.0|1540.0|1540.0|1540.0|1540.0|1540.0|1540.0|1
610|WBC|1200023738|PERITONEAL FLUID|1200001259|810-2|#/cmm|1594.6846|10309.8731|7.0|111200.0|29.0|76.75|158.0|397.5|2596.0|130
610|WBC|1200023738|PLEURAL FLUID|1200001299|808-6|#/cmm|1526.4118|3210.3917|3.0|26019.0|85.1|253.0|573.5|1440.5|4972.45|102
610|WBC|1200023738|BLOOD|1200001033|6690-2|TH/UL|9.575|4.392|1.2|28.7|4.175|6.6|8.7|11.3|17.925|336
610|WBC|1200023738|CEREBROSPINAL FLUID|1200001197|806-0|UL|2.0||2.0|2.0|2.0|2.0|2.0|2.0|2.0|1
612|WBC|800051887|KNEE|800005417|12179-8||13844.3721|22723.1529|20.0|89433.0|32.0|336.0|2080.0|14431.0|65100.0|43
613|WBC|1400056855|BLOOD|1400001909|6690-2||7.5608|2.9018|2.6|16.2|4.3|6.15|7.0|8.45|14.05|51
618|WBC|1000081405|HIBBING BLOOD|1000001271|6690-2|K/uL|7.3776|3.2911|2.0|129.8|4.5|5.8|7.0|8.4|11.3|5311
618|WBC|1000081405|RICE LAKE BLOOD|1000001289|6690-2||7.3209|2.7487|3.0|15.6|4.3235|5.7825|6.89|8.0075|13.9285|34
618|WBC|1000081405|ST.JAMES BLOOD|1000001277|6690-2|K/uL|8.2929|2.9996|4.3|20.3|5.6|6.525|7.8|9.325|11.72|28
618|WESTERGREN|1000096256|HIBBING BLOOD|1000001271||mm/hr|14.2385|12.6454|0.0|81.0|1.0|5.0|12.0|20.0|35.6|109
619|WBC|1200011213|BLOOD|1200001035|6690-2|K/ul|7.9859|4.4626|0.3|141.8|4.0|5.6|7.1|9.1|14.6|55695
619|WBC|1200011213|CEREBROSPINAL FLUID|1200001199|6690-2|#/cmm|19.8349|99.4903|0.0|648.0|0.0|0.0|1.0|3.0|24.9|43
619|WBC|1200011213|PERITONEAL FLUID|1200001261|810-2|#/cmm|505.6296|1221.5129|2.0|6435.0|14.4|49.5|170.0|500.0|961.9|27
619|WBC|1200011213|PERITONEAL FLUID|1200001261||#/cmm|849.9097|2229.586|0.2|12200.0|4.0|11.0|246.0|652.5|2632.5|31
619|WBC|1200011213|PLEURAL FLUID|1200001301|808-6|#/cmm|1877.7333|3064.459|9.0|11200.0|41.2|282.5|398.0|1700.0|7000.0|15
619|WBC|1200011213|BLOOD|1200001035||k/cmm|7.5759|3.6866|0.4|179.9|4.0|5.5|6.9|8.7|13.0|126096
619|ZZD-INR(DC'D5.26.10)|1200057696|PLASMA|1200001158|6301-6||2.4608|2.0975|0.8|177.0|1.29|1.87|2.3|2.82|3.92|24770
620|WBC|1400063250|BLOOD|1400001910||k/cmm|8.6172|3.0396|3.9|14.7|4.14|6.4|8.0|11.6|13.54|29
620|WBC|1400063250|SYNOVIAL FLUID|1400002119|806-0|#/cmm|10469.3333|1722.2373|8800.0|12240.0|8956.8|9584.0|10368.0|11304.0|12052.8|3
621|WBC|1200063029|PLASMA|1200001159|||7.75|1.4849|6.7|8.8|6.805|7.225|7.75|8.275|8.695|2
621|WBC|1200063029|RIGHT KNEE|1200032172|||50.0||50.0|50.0|50.0|50.0|50.0|50.0|50.0|1
621|WBC|1200063029|CEREBROSPINAL FLUID|1200001200|806-0|/mcL|50.4897|370.8628|0.0|6216.0|0.0|0.0|1.0|5.0|126.775|588
621|WBC|1200063029|PLEURAL FLUID|1200001302|808-6|/mcL|3219.0118|16899.7661|0.0|271000.0|31.5|172.5|480.0|1300.0|6615.8|1253
621|WBC|1200063029|DRAINAGE|1200001540|||351.6667|309.4484|5.0|600.0|49.5|227.5|450.0|525.0|585.0|3
621|WBC|1200063029|BLOOD|1200001036|6690-2|10(3)/mcL|8.4025|6.6738|0.0|593.0|4.1|6.0|7.5|9.5|14.8|1271323
621|WBC|1200063029|SYNOVIAL FLUID|1200001355|814-4|/mcL|15744.4805|32589.6921|0.0|250272.0|12.6|335.0|3583.0|16848.75|73238.8|154
623|WBC|1000044514|PLEURAL FLUID|1000000787|808-6|#/cmm|8872.3168|47122.8314|0.9|416000.0|82.6|462.0|900.0|1800.0|10700.0|273
623|WBC|1000044514|CEREBROSPINAL FLUID|1000000711|806-0|#/cmm|232.308|1651.0517|0.0|15400.0|0.0|0.0|2.0|4.0|500.5|88
623|WBC|1000044514|SYNOVIAL FLUID|1000000822|26469-7|#/cmm|17008.1579|21179.6173|41.0|70200.0|69.8|1085.0|8700.0|21050.0|64080.0|19
